cui,cui_name,curated_name,prob,hpo,hpo_name
C0018801,Heart failure,heart failure,0.002625247484770799,HP:0001635,Congestive heart failure
C0018802,Congestive heart failure,,0.031217916756232904,HP:0001635,Congestive heart failure
C0029591,Other disorders of lipoid metabolism, disorders of lipoid metabolism,0.002720246543318496,,
C0029594,Other disorders of plasma protein metabolism, disorders of plasma protein metabolism,0.0014388398094727292,HP:0001939,Abnormality of metabolism/homeostasis
C0158020,Unspecified polyarthropathy or polyarthritis involving hand, polyarthropathy or polyarthritis involving hand,0.001993182503874334,HP:0001854,Gout (feet)
C0260654,Mental and behavioral problems with learning in ICD9CM,mental and behavioral problems ,0.001149384894333333,HP:0000708,Behavioral abnormality
C0260655,Mental and behavioral problems with communication [including speech],mental and behavioral problems ,0.0011443773893466736,HP:0000708,Behavioral abnormality
C0476465,Other unknown and unspecified cause of morbidity and mortality, unknown and  cause of ity and mortality,0.007611619087980789,HP:0002719,Recurrent infections
C1961841,MYELOPATHY NEC in ICD9CM,myelopathy,0.0010159689935283012,HP:0002196,Myelopathy
C0235299,Right upper quadrant pain,right upper quadrant pain,0.001609529706234534,HP:0012531,Pain
C0302467,Congenital anomaly of aorta,congenital anomaly of aorta,0.002569191321720531,HP:0030680,Abnormality of cardiovascular system morphology
C0431510,"Other anomalies of larynx, trachea, and bronchus"," anomalies of larynx, trachea, and bronchus",0.01556755743812135,HP:0002778,Abnormality of the trachea
C0375153,Other specified hypoglycemia, specified hypoglycemia,0.001197715646319083,HP:0001943,Hypoglycemia
C0034372,Quadriplegia,,0.005930443932845524,HP:0002445,Tetraplegia
C0268641,Amino acid transport disorder,amino acid transport disorder,0.001125935818359932,,
C0020461,Hyperkalemia,,0.0032288395130696127,HP:0002153,Hyperkalemia
C0029774,Other specified disorders of amino-acid metabolism, specified disorders of amino-acid metabolism,0.002287616120245485,HP:0004360,Abnormality of acid-base homeostasis
C0029771,Other specified diseases of pancreas, specified diseases of pancreas,0.0017608013154771314,HP:0001732,Abnormality of the pancreas
C0878773,Overactive Bladder,overactive bladder,0.003177753858454856,HP:0000020,Urinary incontinence
C0003123,Anorexia,,0.004472580618106022,HP:0002039,Anorexia
C0154138,Toxic diffuse goiter without mention of thyrotoxic crisis or storm,toxic diffuse goiter ,0.006678174234215658,HP:0011784,Thyrotoxicosis with diffuse goiter
C0003125,Anorexia Nervosa,anorexia nervosa,0.007503106147552257,HP:0002039,Anorexia
C0868890,Electrolyte and fluid disorders NEC in ICD9CM_2014,electrolyte and fluid disorders,0.002294696721483486,HP:0003111,Abnormality of ion homeostasis
C0868892,"Depressive disorder, NEC in ICD9CM_2014","depressive disorder,",0.035164625104111884,HP:0000716,Depression
C0265027,Non-neoplastic nevus of skin,non-neoplastic nevus of skin,0.0012261312345301656,,
C0156404,Irregular periods,,0.006443736397803005,HP:0000858,Menstrual irregularities
C0007959,Charcot-Marie-Tooth Disease,charcot-marie-tooth disease,0.002521895208293835,HP:0000759,Abnormal peripheral nervous system morphology
C0375026,Viral and chlamydial infection in conditions classified elsewhere and of unspecified site,viral and chlamydial infection in conditions classified elsewhere and of  site,0.013150163467036846,,
C1260417,Ulcer of esophagus without bleeding,ulcer of esophagus ,0.002137693513748061,HP:0100580,Barrett esophagus
C0837691,"Polyarticular juvenile rheumatoid arthritis, chronic or unspecified","polyarticular juvenile rheumatoid arthritis, chronic or ",0.008624304773943514,HP:0005681,Juvenile rheumatoid arthritis
C0006625,Cachexia,,0.0011442828537400508,HP:0004326,Cachexia
C0027947,Neutropenia,neutropenia,0.01398479058305645,HP:0001875,Neutropenia
C0154733,Multiple cranial nerve palsy,multiple cranial nerve palsy,0.00229915031337298,HP:0006824,Cranial nerve paralysis
C0154227,"malnutrition; degree, moderate","malnutrition; degree, moderate",0.0031564450495975443,,
C1260414,Other iatrogenic hypotension, iatrogenic hypotension,0.002228508664280723,HP:0002615,Hypotension
C0869432,"Other joint derangement, NEC, involving ankle and foot in MTHICD9_2014"," joint derangement, nec, involving ankle and foot in mthicd9_2014",0.0012144833959119863,HP:0100492,Joint contractures involving the joints of the feet
C0431681,Renal pelvis and ureter obstructive defects,renal pelvis and ureter obstructive defects,0.004489217969805082,HP:0000069,Abnormality of the ureter
C0154228,"malnutrition; degree, mild","malnutrition; degree, mild",0.004856825744836989,,
C0452153,"Mixed conductive and sensorineural hearing loss, bilateral","mixed conductive and sensorineural hearing loss, bilateral",0.0010698709357776807,HP:0008513,Bilateral conductive hearing impairment
C0159057,Other symptoms involving respiratory system and chest, symptoms involving respiratory system and chest,0.004435678874276033,,
C0159055,"Swelling, mass, or lump in chest","swelling, mass, or lump in chest",0.0019766251583363897,HP:0001547,Abnormality of the rib cage
C0162164,Congenital stenosis of pulmonary valve,congenital stenosis of pulmonary valve,0.01356637722131856,HP:0001642,Pulmonic stenosis
C0348343,"Malignant neoplasm of bronchus or lung, unspecified","malignant neoplasm of bronchus or lung, ",0.001309800487501992,HP:0100551,Neoplasm of the trachea
C0020645,Hyposmolality and/or hyponatremia,hyposmolality and/or hyponatremia,0.0029493692725013044,HP:0010929,Abnormality of cation homeostasis
C0154828,Traction detachment of retina,traction detachment of retina,0.001192880476420626,HP:0000541,Retinal detachment
C0020649,Hypotension,,0.002154624060365792,HP:0002615,Hypotension
C0158839,Fetus or neonate affected by breech delivery and extraction,fetus or neonate affected by breech delivery and extraction,0.007377475421166039,HP:0001787,Abnormal delivery
C0001311,Acute bronchiolitis,acute bronchiolitis,0.014139567010705179,HP:0002088,Abnormality of the lung
C0337228,Fall from bed,fall from bed,0.0019718547355036748,,
C0024523,Malabsorption Syndrome,malabsorption syndrome,0.003756175945807408,,
C0024528,Malaise and fatigue,malaise and fatigue,0.0012149271209802328,,
C0036440,Idiopathic scoliosis and kyphoscoliosis, scoliosis and kyphoscoliosis,0.09447974043608776,HP:0002650,Scoliosis
C0162296,Polyarthralgia,polyarthralgia,0.003708095812664931,HP:0002829,Arthralgia
C0008684,Chronic gingivitis,chronic gingivitis,0.0012375821658065494,HP:0000230,Gingivitis
C0008681,Chronic ethmoidal sinusitis,chronic ethmoidal sinusitis,0.005480322216059592,HP:0000245,Abnormality of the paranasal sinuses
C0152171,Idiopathic pulmonary hypertension, pulmonary hypertension,0.025371445419504795,HP:0002092,Pulmonary hypertension
C0039437,Teething syndrome,teething syndrome,0.0012075815710797634,HP:0000271,Abnormality of the face
C0700345,"Candidiasis, Vulvovaginal","candidiasis, vulvovaginal",0.0012004428638810241,HP:0012204,Recurrent vulvovaginal candidiasis
C0010380,Croup,abnormality of the vocal cords,0.03285900034476137,HP:0008777,Abnormality of the vocal cords
C0008512,Chorioretinal scar,,0.0028220987338823554,HP:0007777,Chorioretinal scar
C0158909,"Other preterm infants, 1,250-1,499 grams"," preterm infants, 1,250-1,499 grams",0.0015143521531144968,,
C0000737,Abdominal Pain,,0.02531339390606608,HP:0002027,Abdominal pain
C0155175,Abscess of eyelid,abscess of eyelid,0.001983773126368282,,
C0014394,Enuresis,,0.0072707800144138825,HP:0000805,Enuresis
C0014390,Entropion,,0.0010484971823567658,HP:0000621,Entropion
C0152193,Regular astigmatism,regular astigmatism,0.002315333813062697,HP:0000483,Astigmatism
C0152190,Refractive amblyopia,refractive amblyopia,0.015936005550947447,HP:0000540,Hypermetropia
C0154429,"Bipolar affective disorder, depressed, in full remission","bipolar affective disorder, in full remission",0.0044903670034504095,HP:0007302,Bipolar affective disorder
C0348759,Other specified diseases of biliary tract, specified diseases of biliary tract,0.0033447355792711095,HP:0001080,Biliary tract abnormality
C0424000,Feeling suicidal (finding),feeling suicidal (finding),0.0015280799202227083,HP:0100851,Abnormal emotion/affect behavior
C0037889,Hereditary spherocytosis,hereditary spherocytosis,0.0026844546948897783,,
C0010038,Corneal Opacity,,0.002157727532319316,HP:0007957,Corneal opacity
C0021355,Infective otitis externa,infective otitis externa,0.008960730964422499,HP:0000388,Otitis media
C0156072,"Atrophic gastritis, without mention of haemorrhage","atrophic gastritis, ",0.0023792211533643906,,
C0004239,Atrial Flutter,,0.0013507359343665811,HP:0004749,Atrial flutter
C0156079,"Other specified gastritis, without mention of hemorrhage"," specified gastritis, ",0.001171431017464506,HP:0005263,Gastritis
C0838224,Pain in joint involving forearm,pain in joint involving forearm,0.0013792496526620717,HP:0009810,Abnormality of upper limb joint
C1456305,"Bipolar I disorder, most recent episode (or current) depressed","bipolar disorder,  depressed",0.001681236382282827,HP:0007302,Bipolar affective disorder
C1456306,"Bipolar I disorder, most recent episode (or current) mixed","bipolar disorder,  mixed",0.0013111674909578109,HP:0007302,Bipolar affective disorder
C1456307,"Bipolar I disorder, most recent episode (or current) unspecified","bipolar disorder,  ",0.010099367897957444,HP:0007302,Bipolar affective disorder
C1456302,Unspecified transient mental disorder in conditions classified elsewhere, transient mental disorder in conditions classified elsewhere,0.011733117986839842,,
C1456308,Other bipolar disorder, bipolar disorder,0.0012366808656498049,HP:0007302,Bipolar affective disorder
C1955636,Other specified viral and chlamydial infections in conditions classified elsewhere and of unspecified site, specified viral and chlamydial infections in conditions classified elsewhere and of  site,0.0011880956503883694,,
C0026010,Microphthalmos,,0.002257866704048057,HP:0000568,Microphthalmia
C0495447,Other transitory neonatal electrolyte disturbance, transitory neonatal electrolyte disturbance,0.0018587731592008558,HP:0001939,Abnormality of metabolism/homeostasis
C0036262,Scabies <infestation>,scabies <infestation>,0.0011249268692599386,HP:0200039,Pustule
C0013604,Edema,,0.003389837370592164,HP:0000969,Edema
C0478100,Other deletions from the autosomes, deletions from the autosomes,0.003806787426131695,,
C0152206,Monocular Exotropia,monocular exotropia,0.001374776721177023,HP:0000577,Exotropia
C0152204,Monocular Esotropia,monocular esotropia,0.0013740832250238835,HP:0000565,Esotropia
C0159724,Open Monteggia's fracture,open monteggia's fracture,0.0010883510910702882,,
C0013423,Dystonia Musculorum Deformans,,0.003267956977740577,HP:0001304,Torsion dystonia
C0022073,Iridocyclitis,,0.00196636962044701,HP:0001094,Iridocyclitis
C0013428,Dysuria,,0.004033524409732876,HP:0100518,Dysuria
C0375627,"Closed dislocation of elbow, unspecified site","closed dislocation of elbow,  site",0.0026719318969706963,HP:0003042,Elbow dislocation
C0009354,Closed Colles' fracture,closed colles' fracture,0.003423597828353065,,
C0342580,Hyperosmolality and or hypernatremia,hyperosmolality and or hypernatremia,0.0010794452195605707,HP:0003228,Hypernatremia
C0701157,Primary thrombocytopenia,primary thrombocytopenia,0.0016507327887628606,HP:0001873,Thrombocytopenia
C0868752,"Muscular wasting and disuse atrophy, not elsewhere classified in ICD9CM","muscular cachexia and disuse atrophy, not elsewhere classified in icd9cm",0.004689160237841573,,
C2910371,Other microdeletions, microdeletions,0.001721881472445093,HP:0000078,Abnormality of the genital system
C0746674,Generalized muscle weakness,,0.0539787911628192,HP:0003324,Generalized muscle weakness
C0268701,"Disorder of kidney and ureter, unspecified","disorder of kidney and ureter, ",0.004352610681736492,,
C0022104,Irritable Bowel Syndrome,irritable bowel syndrome,0.002951967850013697,HP:0002242,Abnormality of the intestine
C0153644,"Cranial Nerve Neoplasms, Malignant","cranial nerve neoplasms, malignant",0.005492238633735452,HP:0002377,Paraganglioma-related cranial nerve palsy
C0018965,Hematuria,,0.0032885377248309316,HP:0000790,Hematuria
C0153640,Malignant neoplasm of cerebellum,malignant neoplasm of cerebellum,0.002395183047005798,HP:0030692,Brain neoplasm
C0153641,Malignant neoplasm of brain stem,malignant neoplasm of brain stem,0.003277668085978951,HP:0030692,Brain neoplasm
C0153642,Malignant neoplasm of other parts of brain,malignant neoplasm of  parts of brain,0.0014734874269652356,HP:0030692,Brain neoplasm
C1719455,Asymmetrical sensorineural hearing loss,asymmetrical sensorineural hearing loss,0.00101679600553822,HP:0000407,Sensorineural hearing impairment
C2349306,"Chronic leukemia of unspecified cell type, without mention of having achieved remission","chronic leukemia of  cell type, ",0.0017103537480989478,HP:0004812,Pre-B-cell acute lymphoblastic leukemia
C0375530,congenital obstruction of ureteropelvic junction,congenital obstruction of ureteropelvic junction,0.012667702883662268,HP:0000074,Ureteropelvic junction obstruction
C0521620,Dilatation of ureter,,0.0012378507961835546,HP:0000072,Hydroureter
C0027765,nervous system disorder,nervous system disorder,0.007679103937683597,HP:0000707,Abnormality of the nervous system
C0151517,Complete atrioventricular block,,0.0018028418417488415,HP:0001709,Third degree atrioventricular block
C1962929,SLEEP DISTURBANCES NEC in ICD9CM,sleep disturbances,0.0026047048299443674,HP:0002360,Sleep disturbance
C0086543,Cataract,,0.0036334716251535176,HP:0000518,Cataract
C0011604,Dermatitis due to drug AND/OR medicine taken internally,dermatitis due to drug and/or medicine taken internally,0.001469379909236794,,
C0006091,Brachial plexus lesion,brachial plexus lesion,0.0033278580594414404,,
C0011974,Diaper Rash,diaper rash,0.003925271441909988,HP:0000988,Skin rash
